2025-08-05 09:49:43,456 | INFO | Will watch for changes in these directories: ['C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI']
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 82, in compose_node
    node = self.compose_sequence_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 110, in compose_sequence_node
    while not self.check_event(SequenceEndEvent):
              ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 98, in check_event
    self.current_event = self.state()
                         ~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 392, in parse_block_sequence_entry
    raise ParserError("while parsing a block collection", self.marks[-1],
            "expected <block end>, but found %r" % token.id, token.start_mark)
yaml.parser.ParserError: while parsing a block collection
  in "<unicode string>", line 4, column 3:
      - name: n_responses
      ^
expected <block end>, but found '?'
  in "<unicode string>", line 14, column 3:
      responses:
      ^
2025-09-26 13:59:01,481 | INFO | 127.0.0.1 - - [26/Sep/2025 13:59:01] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-09-26 13:59:01,524 | INFO | 127.0.0.1 - - [26/Sep/2025 13:59:01] "[35m[1mGET /apispec_1.json HTTP/1.1[0m" 500 -
2025-10-01 13:14:31,857 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:16:11,584 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:16:47,444 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:17:09,450 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:17:09,815 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8000
2025-10-01 13:17:09,815 | INFO | [33mPress CTRL+C to quit[0m
2025-10-01 13:17:09,817 | INFO |  * Restarting with stat
2025-10-01 13:17:13,150 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:17:13,482 | WARNING |  * Debugger is active!
2025-10-01 13:17:13,491 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:17:18,446 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:18] "GET / HTTP/1.1" 200 -
2025-10-01 13:17:23,539 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:23] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:17:23,622 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:23] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:17:23,626 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:23] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:17:23,626 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:23] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:17:23,627 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:23] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:17:24,231 | ERROR | jsonify failure; defaulting to json.dumps
Traceback (most recent call last):
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 164, in get
    return jsonify(self.loader())
                   ~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 438, in get_apispecs
    specs = get_specs(
        self.get_url_mappings(spec.get('rule_filter')), ignore_verbs,
        optional_fields, self.sanitizer,
        openapi_version=openapi_version,
        doc_dir=self.config.get('doc_dir'))
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 180, in get_specs
    doc_summary, doc_description, doc_swag = parse_docstring(
                                             ~~~~~~~~~~~~~~~^
        method, sanitizer, endpoint=rule.endpoint, verb=verb)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 675, in parse_docstring
    swag = yaml.safe_load(full_doc[yaml_sep + 4:])
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 125, in safe_load
    return load(stream, SafeLoader)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 81, in load
    return loader.get_single_data()
           ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\constructor.py", line 49, in get_single_data
    node = self.get_single_node()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 36, in get_single_node
    document = self.compose_document()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 55, in compose_document
    node = self.compose_node(None, None)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 82, in compose_node
    node = self.compose_sequence_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 110, in compose_sequence_node
    while not self.check_event(SequenceEndEvent):
              ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 98, in check_event
    self.current_event = self.state()
                         ~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 392, in parse_block_sequence_entry
    raise ParserError("while parsing a block collection", self.marks[-1],
            "expected <block end>, but found %r" % token.id, token.start_mark)
yaml.parser.ParserError: while parsing a block collection
  in "<unicode string>", line 4, column 3:
      - name: n_responses
      ^
expected <block end>, but found '?'
  in "<unicode string>", line 14, column 3:
      responses:
      ^
2025-10-01 13:17:24,278 | INFO | 127.0.0.1 - - [01/Oct/2025 13:17:24] "[35m[1mGET /apispec_1.json HTTP/1.1[0m" 500 -
2025-10-01 13:23:06,426 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:23:06,784 | INFO |  * Restarting with stat
2025-10-01 13:23:11,068 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:23:11,563 | WARNING |  * Debugger is active!
2025-10-01 13:23:11,610 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:23:13,501 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:23:13,545 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:23:13,549 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:23:13,549 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:23:13,558 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:23:13,992 | ERROR | jsonify failure; defaulting to json.dumps
Traceback (most recent call last):
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 164, in get
    return jsonify(self.loader())
                   ~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 438, in get_apispecs
    specs = get_specs(
        self.get_url_mappings(spec.get('rule_filter')), ignore_verbs,
        optional_fields, self.sanitizer,
        openapi_version=openapi_version,
        doc_dir=self.config.get('doc_dir'))
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 180, in get_specs
    doc_summary, doc_description, doc_swag = parse_docstring(
                                             ~~~~~~~~~~~~~~~^
        method, sanitizer, endpoint=rule.endpoint, verb=verb)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 675, in parse_docstring
    swag = yaml.safe_load(full_doc[yaml_sep + 4:])
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 125, in safe_load
    return load(stream, SafeLoader)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 81, in load
    return loader.get_single_data()
           ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\constructor.py", line 49, in get_single_data
    node = self.get_single_node()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 36, in get_single_node
    document = self.compose_document()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 55, in compose_document
    node = self.compose_node(None, None)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 82, in compose_node
    node = self.compose_sequence_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 110, in compose_sequence_node
    while not self.check_event(SequenceEndEvent):
              ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 98, in check_event
    self.current_event = self.state()
                         ~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 382, in parse_block_sequence_entry
    if self.check_token(BlockEntryToken):
       ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 116, in check_token
    self.fetch_more_tokens()
    ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 223, in fetch_more_tokens
    return self.fetch_value()
           ~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 577, in fetch_value
    raise ScannerError(None, None,
            "mapping values are not allowed here",
            self.get_mark())
yaml.scanner.ScannerError: mapping values are not allowed here
  in "<unicode string>", line 20, column 7:
        in: query
          ^
2025-10-01 13:23:13,997 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:13] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 13:23:14,085 | INFO | 127.0.0.1 - - [01/Oct/2025 13:23:14] "[35m[1mGET /apispec_1.json HTTP/1.1[0m" 500 -
2025-10-01 13:25:23,475 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:25:23,830 | INFO | [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on http://127.0.0.1:8000
2025-10-01 13:25:23,830 | INFO | [33mPress CTRL+C to quit[0m
2025-10-01 13:25:23,832 | INFO |  * Restarting with stat
2025-10-01 13:25:27,422 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:25:27,795 | WARNING |  * Debugger is active!
2025-10-01 13:25:27,805 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:25:28,569 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:25:28,594 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:25:28,595 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:25:28,595 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:25:28,595 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:25:28,700 | ERROR | jsonify failure; defaulting to json.dumps
Traceback (most recent call last):
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 164, in get
    return jsonify(self.loader())
                   ~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 438, in get_apispecs
    specs = get_specs(
        self.get_url_mappings(spec.get('rule_filter')), ignore_verbs,
        optional_fields, self.sanitizer,
        openapi_version=openapi_version,
        doc_dir=self.config.get('doc_dir'))
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 180, in get_specs
    doc_summary, doc_description, doc_swag = parse_docstring(
                                             ~~~~~~~~~~~~~~~^
        method, sanitizer, endpoint=rule.endpoint, verb=verb)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 675, in parse_docstring
    swag = yaml.safe_load(full_doc[yaml_sep + 4:])
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 125, in safe_load
    return load(stream, SafeLoader)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 81, in load
    return loader.get_single_data()
           ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\constructor.py", line 49, in get_single_data
    node = self.get_single_node()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 36, in get_single_node
    document = self.compose_document()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 55, in compose_document
    node = self.compose_node(None, None)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 82, in compose_node
    node = self.compose_sequence_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 110, in compose_sequence_node
    while not self.check_event(SequenceEndEvent):
              ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 98, in check_event
    self.current_event = self.state()
                         ~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 382, in parse_block_sequence_entry
    if self.check_token(BlockEntryToken):
       ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 116, in check_token
    self.fetch_more_tokens()
    ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 223, in fetch_more_tokens
    return self.fetch_value()
           ~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\scanner.py", line 577, in fetch_value
    raise ScannerError(None, None,
            "mapping values are not allowed here",
            self.get_mark())
yaml.scanner.ScannerError: mapping values are not allowed here
  in "<unicode string>", line 20, column 7:
        in: query
          ^
2025-10-01 13:25:28,704 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 13:25:28,748 | INFO | 127.0.0.1 - - [01/Oct/2025 13:25:28] "[35m[1mGET /apispec_1.json HTTP/1.1[0m" 500 -
2025-10-01 13:28:12,761 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:28:13,111 | INFO |  * Restarting with stat
2025-10-01 13:28:16,392 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:28:16,695 | WARNING |  * Debugger is active!
2025-10-01 13:28:16,702 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:28:32,903 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:32] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:28:32,927 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:32] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:28:32,928 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:32] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:28:32,929 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:32] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:28:32,930 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:32] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:28:33,135 | ERROR | jsonify failure; defaulting to json.dumps
Traceback (most recent call last):
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 164, in get
    return jsonify(self.loader())
                   ~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\base.py", line 438, in get_apispecs
    specs = get_specs(
        self.get_url_mappings(spec.get('rule_filter')), ignore_verbs,
        optional_fields, self.sanitizer,
        openapi_version=openapi_version,
        doc_dir=self.config.get('doc_dir'))
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 180, in get_specs
    doc_summary, doc_description, doc_swag = parse_docstring(
                                             ~~~~~~~~~~~~~~~^
        method, sanitizer, endpoint=rule.endpoint, verb=verb)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\flasgger\utils.py", line 675, in parse_docstring
    swag = yaml.safe_load(full_doc[yaml_sep + 4:])
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 125, in safe_load
    return load(stream, SafeLoader)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\__init__.py", line 81, in load
    return loader.get_single_data()
           ~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\constructor.py", line 49, in get_single_data
    node = self.get_single_node()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 36, in get_single_node
    document = self.compose_document()
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 55, in compose_document
    node = self.compose_node(None, None)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 82, in compose_node
    node = self.compose_sequence_node(anchor)
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\composer.py", line 110, in compose_sequence_node
    while not self.check_event(SequenceEndEvent):
              ~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 98, in check_event
    self.current_event = self.state()
                         ~~~~~~~~~~^^
  File "C:\Users\james\anaconda3\envs\justai\Lib\site-packages\yaml\parser.py", line 392, in parse_block_sequence_entry
    raise ParserError("while parsing a block collection", self.marks[-1],
            "expected <block end>, but found %r" % token.id, token.start_mark)
yaml.parser.ParserError: while parsing a block collection
  in "<unicode string>", line 4, column 3:
      - name: n_responses
      ^
expected <block end>, but found '?'
  in "<unicode string>", line 24, column 3:
      responses:
      ^
2025-10-01 13:28:33,142 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:33] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 13:28:33,209 | INFO | 127.0.0.1 - - [01/Oct/2025 13:28:33] "[35m[1mGET /apispec_1.json HTTP/1.1[0m" 500 -
2025-10-01 13:30:03,925 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:30:04,236 | INFO |  * Restarting with stat
2025-10-01 13:30:07,935 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:30:08,328 | WARNING |  * Debugger is active!
2025-10-01 13:30:08,337 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:30:08,374 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:30:08,396 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:30:08,398 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:08,401 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:08,402 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:08,500 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-01 13:30:08,503 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:08] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 13:30:38,685 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:30:38,994 | INFO |  * Restarting with stat
2025-10-01 13:30:42,575 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:30:42,922 | WARNING |  * Debugger is active!
2025-10-01 13:30:42,931 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:30:43,827 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "GET /apidocs/ HTTP/1.1" 200 -
2025-10-01 13:30:43,848 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "[36mGET /flasgger_static/swagger-ui.css HTTP/1.1[0m" 304 -
2025-10-01 13:30:43,848 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "[36mGET /flasgger_static/swagger-ui-bundle.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:43,849 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "[36mGET /flasgger_static/swagger-ui-standalone-preset.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:43,854 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "[36mGET /flasgger_static/lib/jquery.min.js HTTP/1.1[0m" 304 -
2025-10-01 13:30:43,973 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "GET /apispec_1.json HTTP/1.1" 200 -
2025-10-01 13:30:43,976 | INFO | 127.0.0.1 - - [01/Oct/2025 13:30:43] "[36mGET /flasgger_static/favicon-32x32.png HTTP/1.1[0m" 304 -
2025-10-01 13:30:49,052 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:30:49,347 | INFO |  * Restarting with stat
2025-10-01 13:30:52,719 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:30:53,057 | WARNING |  * Debugger is active!
2025-10-01 13:30:53,065 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:32:11,950 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\APIWrapper\\api_wrapper_impl.py', reloading
2025-10-01 13:32:12,256 | INFO |  * Restarting with stat
2025-10-01 13:32:15,569 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:32:15,903 | WARNING |  * Debugger is active!
2025-10-01 13:32:15,911 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:32:47,369 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\APIWrapper\\api_wrapper_impl.py', reloading
2025-10-01 13:32:47,666 | INFO |  * Restarting with stat
2025-10-01 13:32:51,460 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:32:51,796 | WARNING |  * Debugger is active!
2025-10-01 13:32:51,804 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:34:14,863 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\APIWrapper\\api_wrapper_impl.py', reloading
2025-10-01 13:34:15,177 | INFO |  * Restarting with stat
2025-10-01 13:34:18,759 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:34:19,133 | WARNING |  * Debugger is active!
2025-10-01 13:34:19,142 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:36:47,786 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:36:48,088 | INFO |  * Restarting with stat
2025-10-01 13:36:51,388 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:36:51,707 | WARNING |  * Debugger is active!
2025-10-01 13:36:51,716 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:46:06,847 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:46:07,165 | INFO |  * Restarting with stat
2025-10-01 13:46:10,795 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:46:11,158 | WARNING |  * Debugger is active!
2025-10-01 13:46:11,166 | INFO |  * Debugger PIN: 117-621-980
2025-10-01 13:49:02,041 | INFO |  * Detected change in 'C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI\\testing\\testing.py', reloading
2025-10-01 13:49:02,342 | INFO |  * Restarting with stat
2025-10-01 13:49:06,302 | INFO | NumExpr defaulting to 8 threads.
2025-10-01 13:49:06,694 | WARNING |  * Debugger is active!
2025-10-01 13:49:06,702 | INFO |  * Debugger PIN: 117-621-980
